day,month,year,Estacion_1,Estacion_2,Estacion_3,Estacion_4,Estacion_5,Estacion_6,Estacion_7,Estacion_8,Estacion_9
1,1,1985,NA,0,NA,1,0,0,0,0,NA
2,1,1985,NA,0,NA,0,0,0,0,0,NA
3,1,1985,NA,0,NA,0,0,0,0,0,NA
4,1,1985,NA,0,NA,0,0,0,0,0,NA
5,1,1985,NA,0,NA,0,0,0,0,0,NA
6,1,1985,NA,0,NA,0,0,0,0,0,NA
7,1,1985,NA,0,NA,0,0,0,0,0,NA
8,1,1985,NA,0,NA,0,0,0,0,0,NA
9,1,1985,NA,0,NA,0,0,0,0,0,NA
10,1,1985,NA,0,NA,0,0,0,0,0,NA
11,1,1985,NA,0,NA,0,0,0,0,0,NA
12,1,1985,NA,0,NA,0,0,0,0,0,NA
13,1,1985,NA,0,NA,0,0,0,0,0,NA
14,1,1985,NA,0,NA,0,0,0,0,0,NA
15,1,1985,NA,0,NA,0,0,0,0,0,NA
16,1,1985,NA,0,NA,0,0,0,0,0,NA
17,1,1985,NA,0,NA,0,0,0,0,0,NA
18,1,1985,NA,0,NA,0,0,0,0,0,NA
19,1,1985,NA,0,NA,0,0,0,0,0,NA
20,1,1985,NA,0,NA,0,0,0,0,0,NA
21,1,1985,NA,0,NA,0,0,0,0,0,NA
22,1,1985,NA,0,NA,0,0,0,0,0,NA
23,1,1985,NA,0,NA,0,0,0,0,0,NA
24,1,1985,NA,0,NA,0,0,0,0,0,NA
25,1,1985,NA,0,NA,0,0,0,0,0,NA
26,1,1985,NA,0,NA,0,0,0,0,0,NA
27,1,1985,NA,0,NA,0,0,0,0,0,NA
28,1,1985,NA,0,NA,0,0,0,0,0,NA
29,1,1985,NA,0,NA,0,0,0,0,0,NA
30,1,1985,NA,0,NA,0,0,0,0,0,NA
31,1,1985,NA,0,NA,0,0,0,0,0,NA
1,2,1985,NA,0,NA,0,0,0,0,0,NA
2,2,1985,NA,0,NA,0,0,0,0,0,NA
3,2,1985,NA,0,NA,0,0,0,0,0,NA
4,2,1985,NA,0,NA,0,0,0,0,0,NA
5,2,1985,NA,0,NA,0,0,0,0,0,NA
6,2,1985,NA,0,NA,0.1,0,0,0,0,NA
7,2,1985,NA,0,NA,0,0.9,0,0,0,NA
8,2,1985,NA,0,NA,0.3,3.6,0.4,0,0,NA
9,2,1985,NA,6.3,NA,9.6,0.6,0,0,0,NA
10,2,1985,NA,0,NA,3.9,0,0,0,0,NA
11,2,1985,NA,0,NA,0,0,0,0,0,NA
12,2,1985,NA,0,NA,0,0,0,0,0,NA
13,2,1985,NA,0,NA,0,0,0,0,0,NA
14,2,1985,NA,0,NA,0,0,0,0,0,NA
15,2,1985,NA,0,NA,0,0,0,0,0,NA
16,2,1985,NA,0,NA,0,0,0,0,0,NA
17,2,1985,NA,0,NA,0,0,0,0,0,NA
18,2,1985,NA,0,NA,0,0,0,0,0,NA
19,2,1985,NA,0,NA,0,0,0,0,0,NA
20,2,1985,NA,0,NA,0,0,0,0,0,NA
21,2,1985,NA,0,NA,0,0,0,0,0,NA
22,2,1985,NA,0,NA,0,0,0,0,0,NA
23,2,1985,NA,0,NA,0,0,0,0,0,NA
24,2,1985,NA,0,NA,0,0,0,0,0,NA
25,2,1985,NA,0,NA,0,0,0,0,0,NA
26,2,1985,NA,0,NA,0,0,0,0,0,NA
27,2,1985,NA,0,NA,0,0,0,0,0,NA
28,2,1985,NA,0.1,NA,9.2,0,0,0,0,NA
1,3,1985,NA,0,NA,0.6,NA,0,0,0,NA
2,3,1985,NA,3.8,NA,6.7,NA,1.4,1.2,0.1,NA
3,3,1985,NA,0,NA,0,NA,0,0,0,NA
4,3,1985,NA,0,NA,0.3,NA,0,4.2,0,NA
5,3,1985,NA,0.7,NA,0.8,NA,0,0,4.4,NA
6,3,1985,NA,27.7,NA,50.4,NA,0,0,0,NA
7,3,1985,NA,0,NA,0,NA,0,0,0,NA
8,3,1985,NA,0,NA,0,NA,0,0,0,NA
9,3,1985,NA,0,NA,0,NA,0,0,0,NA
10,3,1985,NA,0,NA,0,NA,0,0,0,NA
11,3,1985,NA,0,NA,0,NA,0,0.3,0,NA
12,3,1985,NA,0,NA,0,NA,0,0,0,NA
13,3,1985,NA,0,NA,0,NA,0,0,0,NA
14,3,1985,NA,0,NA,0,NA,0,0,0,NA
15,3,1985,NA,0,NA,0,NA,0,0,0,NA
16,3,1985,NA,0,NA,0,NA,0,0,0,NA
17,3,1985,NA,0,NA,0,NA,0,0,0,NA
18,3,1985,NA,0,NA,2.6,NA,0,0,0,NA
19,3,1985,NA,1.5,NA,4.2,NA,0,4.2,0,NA
20,3,1985,NA,0,NA,1,NA,0,0,0,NA
21,3,1985,NA,0,NA,0,NA,0,0,0,NA
22,3,1985,NA,0,NA,0,NA,0,0,0,NA
23,3,1985,NA,0,NA,0,NA,0,0,0,NA
24,3,1985,NA,0,NA,0,NA,0,0,0,NA
25,3,1985,NA,0,NA,1.3,NA,0,0,1.2,NA
26,3,1985,NA,7.1,NA,8.9,NA,17.7,7,0,NA
27,3,1985,NA,0.9,NA,0.9,NA,2.2,2.5,0.2,NA
28,3,1985,NA,6.4,NA,13.3,NA,12.4,5.8,0.2,NA
29,3,1985,NA,0,NA,2.9,NA,1.2,0,0.9,NA
30,3,1985,NA,0,NA,11.7,NA,NA,0,1.2,NA
31,3,1985,NA,12.6,NA,16.9,NA,56.9,0.5,2.9,NA
1,4,1985,NA,5.7,NA,13.6,NA,3.2,20,3.8,NA
2,4,1985,NA,2.8,NA,8.7,NA,6.5,0.8,1,NA
3,4,1985,NA,0,NA,4.1,NA,1.5,0,0,NA
4,4,1985,NA,9.4,NA,7.6,NA,0,0,0,NA
5,4,1985,NA,13,NA,8.9,NA,0,0,0,NA
6,4,1985,NA,2,NA,30.4,NA,10.1,0,0,NA
7,4,1985,NA,0,NA,1.2,14.8,0,0.8,0,NA
8,4,1985,NA,0,NA,0,0,0,0,0,NA
9,4,1985,NA,0,NA,0,0.5,0,0,0,NA
10,4,1985,NA,0,NA,3.3,15.1,7.4,0,0,NA
11,4,1985,NA,0,NA,0,0,0,0,0,NA
12,4,1985,NA,0,NA,0,0,0,0,0,NA
13,4,1985,NA,0,NA,0,0,0,0,0,NA
14,4,1985,NA,0,NA,0,0,0,0,0,NA
15,4,1985,NA,0,NA,0,0.5,0,0.2,0,NA
16,4,1985,NA,0,NA,0,0,0,0,0,NA
17,4,1985,NA,0,NA,0,0,0,0,0,NA
18,4,1985,NA,0,NA,0.1,0.5,0,0,0,NA
19,4,1985,NA,29.3,NA,23.3,32.5,9,12,2.5,NA
20,4,1985,NA,35.7,NA,31.6,110.4,32.4,35.2,92,NA
21,4,1985,NA,0.5,NA,0.1,2.2,0.9,0,0,NA
22,4,1985,NA,0,NA,1.7,0,0,47.1,21.5,NA
23,4,1985,NA,57.3,NA,47.2,47,138.2,60,73.5,NA
24,4,1985,NA,2.5,NA,0.2,2.6,0.5,0.6,0,NA
25,4,1985,NA,23.4,NA,88.7,75.4,5,2,3.1,NA
26,4,1985,NA,4.9,NA,1.6,0.9,1.6,40,11.8,NA
27,4,1985,NA,22.3,NA,1.5,0,0,0,3.5,NA
28,4,1985,NA,0.3,NA,7.6,0.7,45.6,3.6,0.2,NA
29,4,1985,NA,0,NA,10.4,0,9.6,2.3,6.8,NA
30,4,1985,NA,46.7,NA,3.1,3,2.4,1,0,NA
1,5,1985,NA,1.2,NA,5.6,1,NA,30,NA,NA
2,5,1985,NA,2,NA,1.6,0,NA,13.5,154.2,NA
3,5,1985,NA,13.1,NA,34.6,12.1,NA,0,0.8,NA
4,5,1985,NA,4.8,NA,6.3,0,NA,29.3,14.2,NA
5,5,1985,NA,30.2,NA,26.8,26.3,NA,0.3,1.8,NA
6,5,1985,NA,25.5,NA,20.5,11.5,NA,0,6,NA
7,5,1985,NA,16.2,NA,15.3,20.7,NA,40,0,NA
8,5,1985,NA,13.7,NA,3,6.8,NA,38,66.2,NA
9,5,1985,NA,1.7,NA,3,5.6,NA,10,24,NA
10,5,1985,NA,45.2,NA,43.1,20.4,NA,5,25.1,NA
11,5,1985,NA,0.6,NA,0.1,0,NA,2.6,2.2,NA
12,5,1985,NA,34.6,NA,6.7,19.1,NA,3.5,6.5,NA
13,5,1985,NA,5.5,NA,7,9.7,NA,0,0,NA
14,5,1985,NA,0,NA,10.6,0.2,NA,30,68.4,NA
15,5,1985,NA,20.4,NA,13.4,37.7,NA,60,21.5,NA
16,5,1985,NA,76.6,NA,92.2,35.5,NA,52,32,NA
17,5,1985,NA,15,NA,1.1,0.6,NA,5,3.6,NA
18,5,1985,NA,NA,NA,46.8,47.9,NA,20,2,NA
19,5,1985,NA,NA,NA,3.2,9.4,NA,0,0,NA
20,5,1985,NA,NA,NA,8.1,0.6,NA,0,0,NA
21,5,1985,NA,4.5,NA,14.5,8.8,NA,0,0,NA
22,5,1985,NA,NA,NA,15,2.6,NA,0,0,NA
23,5,1985,NA,11.1,NA,18.5,28.7,NA,20,0.9,NA
24,5,1985,NA,0.8,NA,4.2,0.6,NA,0,0,NA
25,5,1985,NA,2.3,NA,35.5,4,NA,19,9.3,NA
26,5,1985,NA,7.5,NA,9,12.5,NA,10,14.8,NA
27,5,1985,NA,5.5,NA,51.4,32.9,NA,10,37.8,NA
28,5,1985,NA,30.9,NA,115.3,48.6,NA,0,0,NA
29,5,1985,NA,6.4,NA,7.9,8.7,NA,60,11,NA
30,5,1985,NA,14.6,NA,41.7,28.9,NA,30,33.5,NA
31,5,1985,NA,21.2,NA,24.2,21.7,NA,15,16.8,NA
1,6,1985,NA,46.2,NA,148.3,122.6,45.2,10,8.4,NA
2,6,1985,NA,35.6,NA,22.3,31,NA,20,20.4,NA
3,6,1985,NA,4.9,NA,39.8,0.6,NA,1.5,43.7,NA
4,6,1985,NA,NA,NA,1.8,0.2,0.9,6.5,36.8,NA
5,6,1985,NA,32.2,NA,26.4,15.6,NA,6.3,1.6,NA
6,6,1985,NA,86.3,NA,132.2,65.4,NA,0,81.2,NA
7,6,1985,NA,0.4,NA,0.3,0,NA,0,0,NA
8,6,1985,NA,16.7,NA,14.1,12.9,NA,50,47.8,NA
9,6,1985,NA,19.8,NA,20.6,16.7,0,10,32.8,NA
10,6,1985,NA,2,NA,2.8,1.4,NA,1,1,NA
11,6,1985,NA,NA,NA,0,0.3,NA,3,0,NA
12,6,1985,NA,11,NA,5.7,13.7,0,15,0,NA
13,6,1985,NA,2.6,NA,19.1,6.4,11.8,22,0.5,NA
14,6,1985,NA,5.2,NA,9.8,13.1,2.4,0,14,NA
15,6,1985,NA,NA,NA,5.7,0.1,0,0,0,NA
16,6,1985,NA,4,NA,14.9,4.7,12,4.7,20.8,NA
17,6,1985,NA,1.4,NA,9.2,0.5,0,5.3,0,NA
18,6,1985,NA,6.2,NA,6.2,5.4,17.2,3,2.2,NA
19,6,1985,NA,38.7,NA,14.7,16.1,22.4,40,0.5,NA
20,6,1985,NA,8.4,NA,17.3,19.5,0,5.2,2.6,NA
21,6,1985,NA,NA,NA,4.8,0,2.3,0,19.3,NA
22,6,1985,NA,1.2,NA,0.1,0,0,20,17.6,NA
23,6,1985,NA,2.7,NA,14.6,12.3,1.5,0,63.9,NA
24,6,1985,NA,NA,NA,0.1,1,0.7,1,2.4,NA
25,6,1985,NA,7.8,NA,23.3,10.9,16.1,1.3,2.3,NA
26,6,1985,NA,3,NA,0,0.2,5.7,80,NA,NA
27,6,1985,NA,2.5,NA,5.8,5.4,6.6,0,13.3,NA
28,6,1985,NA,0.5,NA,2.9,0.8,6,30,13.5,NA
29,6,1985,NA,13.3,NA,34.1,27,16,70,84.4,NA
30,6,1985,NA,NA,NA,0,0,0,0,0,NA
1,7,1985,NA,25.6,NA,38.5,42.2,44.6,0,60.1,NA
2,7,1985,NA,1.2,NA,4.6,7,6.5,0.6,5.5,NA
3,7,1985,NA,0,NA,0.3,0,0,1.8,7.6,NA
4,7,1985,NA,2.1,NA,0.1,0.3,0,1.6,21.9,NA
5,7,1985,NA,0.2,NA,12,0.1,0,2.6,0,NA
6,7,1985,NA,7.4,NA,35.3,6.2,4.6,1,0.4,NA
7,7,1985,NA,17.2,NA,36.4,30.8,23.5,0.8,41.9,NA
8,7,1985,NA,1.7,NA,4.4,49.1,0.5,7,20.5,NA
9,7,1985,NA,0.4,NA,10.1,2.4,0,2.5,1.6,NA
10,7,1985,NA,52.8,NA,19.2,15.6,16.6,1.5,2.2,NA
11,7,1985,NA,6.2,NA,0.1,6.4,0,1.2,10.6,NA
12,7,1985,NA,0.1,NA,0.6,0,NA,3,13.1,NA
13,7,1985,NA,13.2,NA,14.7,15.8,18.5,2,25.6,NA
14,7,1985,NA,0.8,NA,0.7,1.9,0,1.5,15.3,NA
15,7,1985,NA,18.4,NA,4.9,19.9,1.9,2.4,0,NA
16,7,1985,NA,0,NA,0,0,0,2.9,6.8,NA
17,7,1985,NA,0,NA,0,0,0,2,9,NA
18,7,1985,NA,0,NA,0,0,0,27,2.3,NA
19,7,1985,NA,4.4,NA,49.2,68.5,3.9,14.2,11.1,NA
20,7,1985,NA,6,NA,8.9,6.1,0,0,4.9,NA
21,7,1985,NA,13.8,NA,5.4,8.1,NA,0,0,NA
22,7,1985,NA,0,NA,24.1,5.9,25,10,1.9,NA
23,7,1985,NA,38.2,NA,26.7,10,54.5,11.8,25.4,NA
24,7,1985,NA,0,NA,33.1,0,0.8,16,65.4,NA
25,7,1985,NA,8.9,NA,25,10.4,11,19,63.6,NA
26,7,1985,NA,0,NA,0.2,0.3,0,0.5,0,NA
27,7,1985,NA,0.3,NA,7.9,7.8,14.6,0,0,NA
28,7,1985,NA,9.2,NA,17.3,1.4,21,0,1.4,NA
29,7,1985,NA,7.2,NA,13.6,23.3,23,1.1,2.5,NA
30,7,1985,NA,1.7,NA,2.9,12.2,12.8,0.5,1.9,NA
31,7,1985,NA,34,NA,19.1,64.8,NA,0,0,NA
1,8,1985,NA,0,NA,3.2,13.3,NA,5,1.4,5.2
2,8,1985,NA,3.1,NA,1.9,0.8,NA,17.1,8.8,0.4
3,8,1985,NA,0,NA,4.4,1.2,NA,0,4.6,4.4
4,8,1985,NA,NA,NA,41.6,2.3,NA,1,108.8,48.2
5,8,1985,NA,NA,NA,32.2,7,NA,30,14.4,17.9
6,8,1985,NA,NA,NA,4.8,8.7,NA,20,7.6,15.1
7,8,1985,NA,NA,NA,17.2,15.1,NA,41.6,77,25.7
8,8,1985,NA,NA,NA,0.1,0.2,NA,30,14.1,8.1
9,8,1985,NA,NA,NA,35.5,28.1,NA,2.4,54.8,46.5
10,8,1985,NA,NA,NA,3.8,28.7,NA,5,4.3,0
11,8,1985,NA,NA,NA,35.3,16.7,NA,0,5.2,2.5
12,8,1985,NA,75.4,NA,4.4,22.7,NA,0,0,0
13,8,1985,NA,0,NA,0,0,NA,0,0,0
14,8,1985,NA,25.1,NA,25.6,28.3,NA,0,9.1,0
15,8,1985,NA,11.4,NA,1.2,22.4,NA,9.3,51.5,1.1
16,8,1985,NA,0.2,NA,0,0,NA,0.6,4,0
17,8,1985,NA,3.2,NA,23.3,2,NA,51.3,43.5,20.3
18,8,1985,NA,1.7,NA,8.4,4.7,NA,0,0,0
19,8,1985,NA,0.9,NA,1.2,0.6,NA,0,10.7,26.5
20,8,1985,NA,3.8,NA,0.5,4.4,NA,1.2,0,0
21,8,1985,NA,21.3,NA,62.6,31.9,NA,0,0,0.2
22,8,1985,NA,0,NA,0,0,NA,66.9,0,0
23,8,1985,NA,45.8,NA,20.2,30.1,NA,0,4,3.7
24,8,1985,NA,20.2,NA,20.3,14.2,NA,0,26.7,34.6
25,8,1985,NA,14.3,NA,1.9,16.8,NA,0,30.5,6.1
26,8,1985,NA,0,NA,4.2,5.2,NA,1.2,1,2.1
27,8,1985,NA,0.2,NA,10,5.3,NA,0,0.7,5.2
28,8,1985,NA,0.4,NA,15.6,9.6,NA,32.7,0,0
29,8,1985,NA,10,NA,8.4,12.5,NA,0,15.7,10.3
30,8,1985,NA,0,NA,0,0,NA,58.3,1.3,5.5
31,8,1985,NA,0,NA,0,0,NA,0,0.2,0.3
1,9,1985,NA,0.6,NA,32.7,7.2,1,52.2,21.2,22.5
2,9,1985,NA,3.5,NA,3.3,1.1,3.4,42.5,14.3,14.5
3,9,1985,NA,27,NA,10.8,0,12.4,35,21.8,0.2
4,9,1985,NA,37.5,NA,15.8,0,46.2,4.6,5.5,0
5,9,1985,NA,57.5,NA,32.6,0,29.8,17.1,6.5,10.5
6,9,1985,NA,0,NA,2.6,89.2,0,1,11.6,4
7,9,1985,NA,6.2,NA,12.8,1.9,3,28,62.6,7.6
8,9,1985,NA,59.6,NA,38.4,62,15.3,2,13.3,7.5
9,9,1985,NA,11,NA,1.5,0,0,1.6,3.4,28
10,9,1985,NA,4.8,NA,0,0,0,0,30.9,3.2
11,9,1985,NA,4.8,NA,1.5,0,0,0,4.1,0
12,9,1985,NA,0,NA,2.2,50.2,0,2,1,4.7
13,9,1985,NA,0,NA,108.2,NA,21.7,1.2,22.4,1.8
14,9,1985,NA,20.7,NA,13.4,0,29,0,0.2,14.7
15,9,1985,NA,24.1,NA,9.4,9.2,10,NA,0,0
16,9,1985,NA,0,NA,0,0,0,10,0.2,0
17,9,1985,NA,24.5,NA,0.1,0,0.3,8.5,13.9,0.3
18,9,1985,NA,35,NA,7.7,0,36,10,25.5,2.8
19,9,1985,NA,20.2,NA,2.3,21,4.1,0,38.5,0.7
20,9,1985,NA,19.4,NA,4.4,1,25.5,1.4,6.1,1.8
21,9,1985,NA,9.2,NA,48.7,NA,5.4,0,0,0
22,9,1985,NA,1.4,NA,0.1,31,9.9,1.4,3.8,0
23,9,1985,NA,0.1,NA,0,0,0,5.3,10.5,11.5
24,9,1985,NA,0,NA,0.1,2,0.4,8.6,3.4,0
25,9,1985,NA,103.4,NA,21.7,NA,95,2.3,5,17.8
26,9,1985,NA,0,NA,19.2,0,0,4.7,1.6,5.4
27,9,1985,NA,0,NA,1,2.7,82.2,0,2.7,4.6
28,9,1985,NA,19.6,NA,0,0,0,0,10.7,0
29,9,1985,NA,52.8,NA,19.6,35.3,28,28.2,3.9,0.1
30,9,1985,NA,11.3,NA,0.2,1.9,25.6,0,0.9,26.3
1,10,1985,NA,35.8,NA,42.4,27.8,26.3,6,1.2,2
2,10,1985,NA,7.5,NA,10.7,2.8,14.8,0,1.7,2
3,10,1985,NA,0.3,NA,0.7,0.4,2.1,1.7,1,2.3
4,10,1985,NA,3.3,NA,7.6,15.5,28,0,0,0
5,10,1985,NA,4.4,NA,0.8,0,0,0,0,8
6,10,1985,NA,0,NA,0,0,0,0,3.6,0
7,10,1985,NA,0,NA,24.7,26.5,0,0,2.9,15.5
8,10,1985,NA,36.4,NA,39,11.3,18.8,0,63.5,60.5
9,10,1985,NA,5.6,NA,26.8,33.8,0,0,3.6,0.7
10,10,1985,NA,45.5,NA,41.4,27.2,34.6,0,4.2,9
11,10,1985,NA,0,NA,0,0,0,0,0,0.4
12,10,1985,NA,0,NA,0,0,0,0,0,0
13,10,1985,NA,0,NA,0,0,0,0,0,0
14,10,1985,NA,0,NA,0,0,0,0,0,0
15,10,1985,NA,0,NA,0,0,0,0,0,0
16,10,1985,NA,0,NA,0,0,0,0,0,0
17,10,1985,NA,0,NA,0,0,0,0,0,0
18,10,1985,NA,0,NA,0,0,1,0,0,0
19,10,1985,NA,27.9,NA,73.3,27.8,35,0,0,0
20,10,1985,NA,0,NA,0.1,0,3.5,0,0.3,6
21,10,1985,NA,7.3,NA,0,0,0,0,32,26.1
22,10,1985,NA,0,NA,1.1,0,0,0,0,0
23,10,1985,NA,76,NA,40.7,91.8,2.7,0,22,0.3
24,10,1985,NA,6.2,NA,10.8,8.6,23.9,0,0,0
25,10,1985,NA,0,NA,44.5,2.8,4.3,0,9,0
26,10,1985,NA,0,NA,0.1,0,3.5,0,1,1.5
27,10,1985,NA,0,NA,15.8,1.3,0,0,4.2,3
28,10,1985,NA,59.9,NA,30.9,62.2,54.3,0,110.5,49
29,10,1985,NA,74.2,NA,26.4,70.5,34.7,0,0,0
30,10,1985,NA,0.9,NA,38,2.5,0.6,0,0,0
31,10,1985,NA,0,NA,0.1,62.4,0.4,8.4,0,0
1,11,1985,NA,0.1,NA,1.4,2.7,0,0,0,3.5
2,11,1985,NA,16,NA,12.9,11.1,18.7,0,3.8,1.4
3,11,1985,NA,2,NA,0.2,7.7,5.4,0,0,0
4,11,1985,NA,23.3,NA,0.6,1.8,5.2,0,48.9,0
5,11,1985,NA,23.2,NA,35.6,70.6,37.2,0,10,7.4
6,11,1985,NA,11.5,NA,8.8,6.5,36.5,0,20,8.8
7,11,1985,NA,0.4,NA,63.2,3.8,0,0,0,2.9
8,11,1985,NA,2.3,NA,1,0.7,0,0,0,0
9,11,1985,NA,1.5,NA,0.2,3.8,5.2,0,0,4
10,11,1985,NA,2.2,NA,0,3.5,0,0,0,0
11,11,1985,NA,1.1,NA,15.3,26.1,3.3,30,0,0
12,11,1985,NA,0,NA,21.1,9.5,0,0,0,0
13,11,1985,NA,1.1,NA,7.8,1.3,1.6,20,4.2,5.8
14,11,1985,NA,0,NA,9,11.3,0.8,0,54.7,46.5
15,11,1985,NA,0.2,NA,58.4,0,2.1,0,24,89
16,11,1985,NA,3.1,NA,0,14,0,10,0.8,0
17,11,1985,NA,0,NA,0,15.9,0,0,0,0
18,11,1985,NA,6.4,NA,14.6,0,2.3,30,65.7,59.2
19,11,1985,NA,0,NA,0,0,0,0,5.3,0
20,11,1985,NA,0,NA,0,7.6,0,10,0,0
21,11,1985,NA,45.9,NA,0,31.8,0,30,0,0
22,11,1985,NA,15.5,NA,57.1,26.7,4.3,0,0.1,0
23,11,1985,NA,4,NA,11.2,14,37.6,0,0,0
24,11,1985,NA,18.9,NA,10.4,3.4,0,11.5,1.2,1.2
25,11,1985,NA,0,NA,14.1,5.5,3.4,23.5,0,0.4
26,11,1985,NA,0.5,NA,13,0,0.7,0,0,0
27,11,1985,NA,0,NA,2.3,0,0,0,0,0
28,11,1985,NA,0,NA,8.9,28,0,0,0,0
29,11,1985,NA,10.5,NA,18.3,0,75,0,0,0
30,11,1985,NA,19,NA,57.8,62.4,48.8,0,0.4,10
1,12,1985,NA,0,NA,0.6,0,0,1.4,0,0
2,12,1985,NA,15.5,NA,0.9,0,0,0.3,0,0
3,12,1985,NA,7.4,NA,0.7,11.1,2.3,4.5,0.4,0
4,12,1985,NA,3,NA,23,0,10.6,8.2,0,0
5,12,1985,NA,0,NA,8.4,0,0,8.8,0,0
6,12,1985,NA,0.7,NA,7.5,0,8.5,0,0,0
7,12,1985,NA,0,NA,13,0,14.6,0,0,0
8,12,1985,NA,0,NA,1.5,35,1.3,0,0,0
9,12,1985,NA,0,NA,0,0,0,0,0,0
10,12,1985,NA,0,NA,0,0,0,0,0,0
11,12,1985,NA,0.3,NA,0,0,0,0,0,0
12,12,1985,NA,12.1,NA,4.4,0,2.2,0,0,0
13,12,1985,NA,0,NA,0,0,0,0,0,0
14,12,1985,NA,0,NA,0,0,0,0,0,0
15,12,1985,NA,0,NA,0,0,0,0,0,0
16,12,1985,NA,0,NA,0,0,0,0,0,0
17,12,1985,NA,0,NA,0,0,0,0,0,0
18,12,1985,NA,0,NA,0,0,0,0,0,0
19,12,1985,NA,0,NA,1.1,0,0,0,0,0
20,12,1985,NA,0,NA,0,0,0,0,0,0
21,12,1985,NA,0,NA,0,0,0,0,0,0
22,12,1985,NA,0,NA,0,0,0,0,0,0
23,12,1985,NA,0,NA,0,0,0,0,0,0
24,12,1985,NA,0,NA,0,0,0,0,0,0
25,12,1985,NA,0,NA,0,NA,0,0,0,0
26,12,1985,NA,0,NA,0,NA,0,0,0,0
27,12,1985,NA,0,NA,0,NA,NA,0,0,0
28,12,1985,NA,0,NA,0,NA,NA,0,0,0
29,12,1985,NA,0,NA,0,NA,NA,0,0,0
30,12,1985,NA,0,NA,0,NA,NA,0,0,0
31,12,1985,NA,0,NA,0,NA,NA,0,0,0
1,1,1986,NA,0,NA,0,NA,0,NA,0,0
2,1,1986,NA,0,NA,0,NA,0,NA,0,0
3,1,1986,NA,3.6,NA,11.2,NA,0,NA,0,0
4,1,1986,NA,0,NA,0,NA,0,NA,0,0
5,1,1986,NA,0,NA,0,NA,0,NA,0,0
6,1,1986,NA,0,NA,0,NA,0,NA,0,0
7,1,1986,NA,0,NA,0,NA,0,NA,0,0
8,1,1986,NA,0,NA,0,NA,0,NA,0,0
9,1,1986,NA,0,NA,0.8,NA,0,NA,0,0
10,1,1986,NA,0,NA,0,NA,0,NA,0,0
11,1,1986,NA,0,NA,0,NA,0,NA,0,0
12,1,1986,NA,0,NA,0,NA,0,NA,0,0
13,1,1986,NA,0,NA,0,NA,0,NA,0,0
14,1,1986,NA,0,NA,0,NA,0,NA,0,0
15,1,1986,NA,0,NA,0,NA,0,NA,0,0
16,1,1986,NA,0,NA,0,NA,0,NA,0,0
17,1,1986,NA,0,NA,0,NA,0,NA,0,0
18,1,1986,NA,0,NA,0,NA,0,NA,0,0
19,1,1986,NA,0,NA,0,NA,0,NA,0,0
20,1,1986,NA,0,NA,0,NA,0,NA,0,0
21,1,1986,NA,0,NA,0,NA,0,NA,0,0
22,1,1986,NA,0,NA,1.6,NA,0,NA,0,0
23,1,1986,NA,0,NA,0,NA,0,NA,0,0
24,1,1986,NA,0,NA,1.5,NA,1.2,NA,0,0
25,1,1986,NA,0,NA,1.2,NA,0,NA,0,0
26,1,1986,NA,0,NA,1.7,NA,0,NA,0,0
27,1,1986,NA,0,NA,2.6,NA,0,NA,0,0
28,1,1986,NA,10.2,NA,15,NA,15.5,NA,1,0
29,1,1986,NA,0,NA,0,NA,0,NA,0,0
30,1,1986,NA,0,NA,0,NA,0,NA,0,0
31,1,1986,NA,0,NA,0,NA,0,NA,0,0
1,2,1986,NA,0,NA,0,NA,0,NA,0,0
2,2,1986,NA,0,NA,0,NA,0,NA,0,0
3,2,1986,NA,0,NA,0,NA,0.2,NA,0,0
4,2,1986,NA,0,NA,0.2,NA,0,NA,0,0
5,2,1986,NA,0,NA,0,NA,0,NA,0,0
6,2,1986,NA,0,NA,0.1,NA,0,NA,0,0
7,2,1986,NA,0,NA,0,NA,0,NA,0,0
8,2,1986,NA,0,NA,0,NA,0,NA,0,0
9,2,1986,NA,0,NA,1.5,NA,0,NA,0,0
10,2,1986,NA,0,NA,0,NA,0,NA,0,0
11,2,1986,NA,4.1,NA,0.4,NA,0,NA,0,0
12,2,1986,NA,0,NA,0,NA,0,NA,0,0
13,2,1986,NA,0,NA,0,NA,0,NA,0,0
14,2,1986,NA,0,NA,0,NA,0,NA,0,0
15,2,1986,NA,0,NA,0,NA,0,NA,0,0
16,2,1986,NA,0,NA,0,NA,0,NA,0,0
17,2,1986,NA,2.7,NA,2.9,NA,1.5,NA,0,0
18,2,1986,NA,0.4,NA,0,NA,0.3,NA,0,0
19,2,1986,NA,0,NA,0,NA,0,NA,0,0
20,2,1986,NA,0,NA,0.9,NA,0,NA,0,0
21,2,1986,NA,0,NA,0,NA,0,NA,0,0
22,2,1986,NA,21.3,NA,14.8,NA,78.6,NA,9,0
23,2,1986,NA,0,NA,5.5,NA,67.5,NA,0,0
24,2,1986,NA,42.8,NA,54.7,NA,1.6,NA,0,0
25,2,1986,NA,38.3,NA,1.2,NA,0,NA,23.5,0
26,2,1986,NA,9.2,NA,1.9,NA,1.6,NA,10.5,0
27,2,1986,NA,4.5,NA,26.9,NA,4.1,NA,7.6,0
28,2,1986,NA,8.6,NA,45.6,NA,0,NA,1.2,0
1,3,1986,NA,44.2,NA,59.1,NA,10,NA,0.6,0.7
2,3,1986,NA,0,NA,24.6,NA,0,NA,0,44.7
